18852,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,60,60,speed up,0,0,18.30232390786011
19002,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,left,65,60,straight,2,0,0.2556899879001294
19153,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,65,60,straight,1,0,0.2570188298019896
19303,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.447703502960452
19454,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.2274101876940113
19604,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.0269432708015502
19755,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.8445183764294106
19906,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.6809569593746154
20056,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,102.06316109201171
20209,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,60,speed up,0,0,17.492723127994218
20359,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,102.03177221409048
20508,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,60,60,speed up,0,0,16.7637685373357
20658,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,left,65,60,straight,2,0,0.23388713511981052
20809,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,65,60,straight,1,0,0.2373079912015756
20959,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.4396708330309
21110,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.220100458058119
21261,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.020291416832888
21411,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.8384651893179282
21562,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.6749363925270404
21713,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,101.9962326780548
21863,speed=(3/4)-(1)LimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,right,60,60,speed up,2,0,25.498215678037216
22014,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,right,65,60,straight,1,0,0.24032655600668845
22165,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.434192117199607
22315,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.215114826651642
22466,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.015754492252994
22617,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,30,overtake,1,0,1.8343365879502247
22767,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,30,overtake,0,0,2.6708652559357504
22918,speed=AboveLimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,65,30,slow down,0,0,92.81657173702986
23069,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,right,60,30,straight,2,0,0.2186971659660865
23219,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,right,60,30,straight,2,0,0.1990144210291387
23370,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,60,30,straight,1,0,0.20582163148558233
23521,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,60,30,overtake,1,0,2.430487382901533
23671,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,60,30,overtake,1,0,2.211743518440395
23822,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,60,30,overtake,1,0,2.0126866017807594
23973,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,60,30,overtake,1,0,1.831544807620491
24123,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,60,30,overtake,0,0,2.5765560442287407
24274,speed=AboveLimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,30,slow down,0,0,84.46308028069717
24425,speed=AboveLimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,55,30,slow down,0,0,76.86140305543442
24575,speed=AboveLimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,50,30,slow down,0,0,69.94387678044532
24726,speed=AboveLimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,45,30,slow down,0,0,63.64892787020524
24877,speed=AboveLimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,40,30,slow down,0,0,57.92052436188677
25028,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,62.29610961107145
25178,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,15.710352779712844
25329,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,66.22360217776144
25480,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,14.801553523519175
25630,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,69.74925749522049
25781,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,14.018890746119462
25932,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,72.91452065315964
26082,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,13.346146878039113
26233,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,75.75653005662407
26384,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,12.769097490801443
26534,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,78.30856802586968
26685,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,12.275273421979994
26835,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,35,30,slow down,0,100,80.60046395750251
26986,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,30,30,speed up,0,0,11.85375071935702
27136,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(1/4)-(3/4)LimitTimeToCollision=2,left,35,60,speed up,2,0,46.45953959668933
27287,speed=(1/4)-(3/4)LimitTimeToCollision=2,speed=(3/4)-(1)LimitTimeToCollision=1,left,40,60,speed up,1,100,46.359028626696656
27438,speed=(3/4)-(1)LimitTimeToCollision=1,speed=(1/4)-(3/4)LimitTimeToCollision=1,left,45,60,slow down,1,0,46.74883079194957
27589,speed=(1/4)-(3/4)LimitTimeToCollision=1,speed=(1/4)-(3/4)LimitTimeToCollision=1,right,40,60,overtake,1,0,1.422753760932181
27739,speed=(1/4)-(3/4)LimitTimeToCollision=1,speed=(1/4)-(3/4)LimitTimeToCollision=1,right,40,60,overtake,1,0,1.2947059224482846
27890,speed=(1/4)-(3/4)LimitTimeToCollision=1,speed=(1/4)-(3/4)LimitTimeToCollision=1,right,40,60,overtake,1,0,1.178182389427939
28040,speed=(1/4)-(3/4)LimitTimeToCollision=1,speed=(1/4)-(3/4)LimitTimeToCollision=0,right,40,60,overtake,0,0,1.5249595464520385
28191,speed=(1/4)-(3/4)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,40,60,speed up,0,100,51.93212314421397
28342,speed=(3/4)-(1)LimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,45,60,speed up,0,100,20.786913154614886
